label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,fit,fit,2008-08-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00555214,0.02246354,0.00192285,0.00681234,144554.95293991,96000.00000000,48554.95293991,0.50578076,0.04620367,0.04963984,0.37896955,0.14843545,0.52533062,0.11572276,-0.39926173,770,2009,0.20610474,2008,-0.23649354,347582.39106762,52.79276060,0.16076339,0.00054992,,,0.12477098,0.12310299,0.12404258,0.11818766,0.12408487,0.12060417,0.12347549,0.11962648,0.12409486,0.11842295,0.12469944,0.12277925,0.12461431,0.12234621,0.12466267,0.12265592
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),fit,fit,2008-08-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00118897,0.00577868,0.00121004,0.00578100,260909.61329191,96000.00000000,164909.61329191,1.71780847,0.10682673,0.11694120,0.89099508,0.12246838,1.24518998,0.53656182,-0.19909492,690,2021,0.28440292,2011,-0.00690719,7243865.91902269,626.78761764,2.65015045,0.00652904,0.18486489,0.00000000,,,0.17894525,0.00000000,,,0.63497983,0.00000000,,,,,,,,
SPY benchmark,fit,fit,2008-08-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00130421,0.00889012,0.00130478,0.00889171,247061.64983602,96000.00000000,151061.64983602,1.57355885,0.09838770,0.11087006,0.55725352,0.20710070,0.78184460,0.20888222,-0.47101999,858,2013,0.31890063,2008,-0.27440154,95996.56474238,6.71975953,0.03060153,0.00007000,,,,,,,,,0.99869522,0.99110829,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.01135667,0.03031148,0.00888905,0.02647785,41342.55125950,31500.00000000,9842.55125950,0.31246194,0.10021943,0.11614284,0.89182959,0.11512477,1.26866116,0.50965675,-0.19664102,283,2026,0.14492114,2024,0.02478248,723972.55838135,94.25197858,4.25935404,0.00299213,0.27207804,0.00000000,0.04541556,0.00000000,0.01506012,0.00000000,0.12672730,0.00000000,0.17438031,0.00000000,0.00000000,0.00000000,0.16623999,0.00000000,0.05277600,0.00000000,0.13591890,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.01060366,0.03385957,0.00817270,0.02579043,36196.62557707,31500.00000000,4696.62557707,0.14909922,0.03736788,0.05867361,0.39382996,0.10866090,0.54461357,0.16716479,-0.22353916,669,2025,0.11819143,2024,-0.10370324,1048600.17187252,137.82550746,6.81143300,0.00437541,0.34003000,0.00000000,0.04538950,0.00000000,0.02266123,0.00000000,0.09724553,0.00000000,0.15238935,0.00000000,0.02238168,0.00000000,0.15091026,0.00000000,0.06007565,0.00000000,0.09823981,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.01143172,0.03032806,0.00913789,0.02604243,43053.60116634,31500.00000000,11553.60116634,0.36678099,0.11467871,0.13395485,0.94900412,0.12300090,1.35813449,0.60288835,-0.19021550,235,2025,0.16871583,2023,0.00731450,351412.75247006,47.16032314,2.03969370,0.00149715,0.29426374,0.00000000,0.03783013,0.00000000,0.00000000,0.00000000,0.12720387,0.00000000,0.18204883,0.00000000,0.00000000,0.00000000,0.17366529,0.00000000,0.05259251,0.00000000,0.12093850,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.01167206,0.03419969,0.00781868,0.02548609,40974.21476753,31500.00000000,9474.21476753,0.30076872,0.09688306,0.11223009,0.92137977,0.10715830,1.30195859,0.66918113,-0.14477853,226,2026,0.13708017,2024,0.00621362,596244.64765474,82.41624561,3.51718711,0.00261639,0.27194685,0.00000000,0.05103918,0.00000000,0.03357992,0.00000000,0.12792454,0.00000000,0.14187738,0.00000000,0.00000000,0.00000000,0.15840843,0.00000000,0.05639850,0.00000000,0.14711197,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 13612W can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,13612W,0.01207428,0.03828724,0.00826324,0.02726258,36220.74694710,31500.00000000,4720.74694710,0.14986498,0.04265094,0.05895824,0.48108044,0.09710018,0.66437839,0.24014640,-0.17760392,328,2025,0.14488840,2024,-0.07051184,923460.20271921,122.02852610,5.86314903,0.00387392,0.33988679,0.00000000,0.05103459,0.00000000,0.04518752,0.00000000,0.10582443,0.00000000,0.12407423,0.00000000,0.03931091,0.00000000,0.13006796,0.00000000,0.05061317,0.00000000,0.10186078,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.01231059,0.03635982,0.00864908,0.02651571,45010.30871877,31500.00000000,13510.30871877,0.42889869,0.12831395,0.15363228,1.10032773,0.11648840,1.59608721,0.79848628,-0.16069650,182,2026,0.19516133,2023,-0.00241439,326460.49658557,47.16343490,1.87371043,0.00149725,0.30019740,0.00000000,0.04538277,0.00000000,0.00000000,0.00000000,0.13393124,0.00000000,0.13485511,0.00000000,0.00000000,0.00000000,0.14711956,0.00000000,0.07332647,0.00000000,0.15285177,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.01310290,0.03722453,0.00847181,0.02952473,41900.38843479,31500.00000000,10400.38843479,0.33017106,0.10656108,0.12201482,1.02303043,0.10491243,1.45398009,0.74789681,-0.14248099,256,2026,0.15557929,2024,0.02133105,471642.31175500,60.92279690,2.74761032,0.00193406,0.27198264,0.00000000,0.06803979,0.00000000,0.03601835,0.00000000,0.11585480,0.00000000,0.12915648,0.00000000,0.01340465,0.00000000,0.14012565,0.00000000,0.07207840,0.00000000,0.14020483,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.01355112,0.04108527,0.00918570,0.02818017,37234.44677810,31500.00000000,5734.44677810,0.18204593,0.05492035,0.07078094,0.64408269,0.08971956,0.89460275,0.39016264,-0.14076270,330,2025,0.14867956,2024,-0.04125900,871492.96158086,110.13125758,5.41081757,0.00349623,0.34440366,0.00000000,0.06347448,0.00000000,0.04926530,0.00000000,0.09374027,0.00000000,0.10150573,0.00000000,0.05387402,0.00000000,0.11752460,0.00000000,0.06308968,0.00000000,0.09951279,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.01284563,0.03423760,0.00833281,0.02566842,44082.40723395,31500.00000000,12582.40723395,0.39944150,0.11854801,0.14438933,1.12500378,0.10504341,1.61651172,0.86633463,-0.13683859,197,2026,0.20687451,2023,0.00101463,309434.19733384,39.98179986,1.80881685,0.00126926,0.30331225,0.00000000,0.07260123,0.00000000,0.02251986,0.00000000,0.11564741,0.00000000,0.13414768,0.00000000,0.00000000,0.00000000,0.14016316,0.00000000,0.06297925,0.00000000,0.13575967,0.00000000
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.02781964,0.05563441,0.01417311,0.02960415,42225.13867391,31500.00000000,10725.13867391,0.34048059,0.11486057,0.12540397,1.14901334,0.09945675,1.69128938,1.03520357,-0.11095457,251,2026,0.13826875,2024,0.05429318,41157.97238253,6.29734172,0.23572508,0.00019992,,,0.12451341,0.12345739,0.12285895,0.11914942,0.11972816,0.11332662,0.11165958,0.09539585,0.12274563,0.11666794,0.12372438,0.12199117,0.12303656,0.11920021,0.12390971,0.12201104
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00874667,0.02127131,0.00876741,0.02127131,45557.22711661,31500.00000000,14057.22711661,0.44626118,0.15135233,0.15900812,1.36587846,0.10804188,1.99356338,1.38106421,-0.10959109,202,2024,0.18910934,2023,0.09960898,490309.15290281,41.71859816,2.62267527,0.00132440,0.29446822,0.00000000,,,0.00000000,0.00000000,,,0.69676437,0.00000000,,,,,,,,
SPY benchmark,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01118127,0.02889993,0.01118276,0.02890110,51462.51865568,31500.00000000,19962.51865568,0.63373075,0.22151929,0.21396638,1.42521974,0.14894780,2.14327329,1.18927495,-0.18626415,127,2023,0.26134206,2026,0.12377263,31218.24766906,2.18527734,0.14948196,0.00006937,,,,,,,,,0.98881724,0.97109890,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00241539,0.00973503,0.00151269,0.00475935,57742.26823639,40000.00000000,17742.26823639,0.44355671,0.12793264,0.11951974,0.85731202,0.15458657,1.24053169,0.93703818,-0.13652873,189,2009,0.20237916,2011,0.04081347,1019097.24657977,132.70268423,3.10930891,0.00331757,0.05454892,0.00000000,0.05452819,0.00000000,0.19067366,0.00000000,0.14709389,0.00000000,0.06534321,0.00000000,0.11429543,0.00000000,0.06547469,0.00000000,0.19648352,0.00000000,0.10911108,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00242445,0.00825090,0.00165851,0.00571212,53858.22457184,40000.00000000,13858.22457184,0.34645561,0.09955715,0.09665035,0.65912602,0.16477965,0.96598546,0.50671368,-0.19647615,869,2009,0.29495670,2010,-0.02994829,1964596.44100162,251.16029753,6.50436711,0.00627901,0.16356952,0.00000000,0.04908021,0.00000000,0.16889966,0.00000000,0.12532660,0.00000000,0.07614648,0.00000000,0.08708286,0.00000000,0.08186797,0.00000000,0.13639469,0.00000000,0.10913792,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00257664,0.00973503,0.00167830,0.00475935,47146.38553212,40000.00000000,7146.38553212,0.17865964,0.04372632,0.05322307,0.34955067,0.15872294,0.48281623,0.19823982,-0.22057286,749,2010,0.15659326,2011,-0.11188944,699773.84058438,91.52448139,2.58983563,0.00228811,0.04912902,0.00000000,0.07635672,0.00000000,0.25595802,0.00000000,0.13073900,0.00000000,0.04900827,0.00000000,0.09255380,0.00000000,0.03821285,0.00000000,0.21269593,0.00000000,0.09274325,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.00325669,0.00905554,0.00191017,0.00592898,58050.31967520,40000.00000000,18050.31967520,0.45125799,0.12380182,0.12127186,0.88425082,0.14392880,1.26687241,0.95402769,-0.12976754,192,2010,0.16132392,2011,0.02282571,952520.65236658,117.42145750,2.97020954,0.00293554,0.05727861,0.00000000,0.04091714,0.00000000,0.20409382,0.00000000,0.14287558,0.00000000,0.12226060,0.00000000,0.09383741,0.00000000,0.06959056,0.00000000,0.16366077,0.00000000,0.10219925,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,13612W,0.00306520,0.01278020,0.00189836,0.00601431,54013.57406875,40000.00000000,14013.57406875,0.35033935,0.10443170,0.09759411,0.71534301,0.15607992,1.04937262,0.73572557,-0.14194382,865,2009,0.31637690,2010,-0.01321686,1763595.75333454,219.91779114,5.74697077,0.00549794,0.16359741,0.00000000,0.04500054,0.00000000,0.18791404,0.00000000,0.11836529,0.00000000,0.09363210,0.00000000,0.07745049,0.00000000,0.09413133,0.00000000,0.12681144,0.00000000,0.08997242,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),sens,sens_2008-08-01,2008-08-01,2013-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.00325930,0.00795487,0.00189261,0.00592898,49438.05886877,40000.00000000,9438.05886877,0.23595147,0.05691912,0.06867012,0.44150551,0.15169505,0.60762525,0.28422602,-0.20026007,677,2010,0.12070088,2011,-0.07939782,578643.14951820,69.77380705,2.11848138,0.00174435,0.04914078,0.00000000,0.05724038,0.00000000,0.26565174,0.00000000,0.11424487,0.00000000,0.11810100,0.00000000,0.07342545,0.00000000,0.06136882,0.00000000,0.16761080,0.00000000,0.08993701,0.00000000
