label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.EEM.avg,exposure.EEM.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.SHY.avg,exposure.SHY.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2012-10-01,2012-10-01,2017-09-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00169358,0.00868793,0.00175220,0.00877059,48081.43679491,39500.00000000,8581.43679491,0.21725156,0.06184983,0.06308462,0.69700393,0.09232888,0.98250191,0.47475392,-0.13027767,990,2017,0.12486658,2015,-0.00529977,1776925.65134998,178.26982577,6.54313576,0.00451316,0.00000000,0.00000000,0.18321346,0.00000000,0.13311069,0.00000000,0.18300132,0.00000000,0.09980432,0.00000000,0.26620771,0.00000000,0.13291029,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2012-10-01,2012-10-01,2017-09-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00170439,0.00909397,0.00174812,0.00912865,46312.27440142,39500.00000000,6812.27440142,0.17246264,0.04510663,0.05099942,0.55126504,0.08700610,0.75397229,0.31492584,-0.14322938,732,2017,0.11057967,2015,-0.06363428,1302645.80142279,133.88424276,4.96528020,0.00338947,0.00000000,0.00000000,0.18322172,0.00000000,0.03329448,0.00000000,0.21635417,0.00000000,0.18299685,0.00000000,0.19965209,0.00000000,0.18273258,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2012-10-01,2012-10-01,2017-09-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00697363,0.01641066,0.00373181,0.00825131,49109.33581360,39500.00000000,9609.33581360,0.24327432,0.06645641,0.06991662,0.67472942,0.10341429,0.94472883,0.37979117,-0.17498145,659,2017,0.16020554,2015,-0.04151229,46304.84332415,4.33079019,0.16912086,0.00010964,0.24796570,0.24250280,0.24924826,0.24752141,0.24909869,0.24725167,,,,,,,0.24671181,0.24174869
SPY60/AGG40,sens,sens_2012-10-01,2012-10-01,2017-09-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00505873,0.01726666,0.00361392,0.01019562,51500.37393873,39500.00000000,12000.37393873,0.30380694,0.08806492,0.08530722,1.22867419,0.07082445,1.76916901,1.22146441,-0.07209782,314,2013,0.17061167,2012,-0.00476852,43255.03862527,3.65190987,0.14719651,0.00009245,0.39822798,0.39273711,,,,,,,,,,,0.59671168,0.58980438
SPY benchmark,sens,sens_2012-10-01,2012-10-01,2017-09-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00287128,0.00909397,0.00287251,0.00912865,59135.27534052,39500.00000000,19635.27534052,0.49709558,0.13667790,0.13037218,1.12182039,0.12087538,1.60274619,1.04263864,-0.13108847,334,2013,0.31743202,2012,-0.00728982,39494.05109259,2.76458358,0.12248516,0.00006999,,,,,,,,,,,,,0.99712749,0.99087135
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2013-04-01,2013-04-01,2018-03-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00160983,0.00931414,0.00167065,0.00939696,50203.45495829,39500.00000000,10703.45495829,0.27097354,0.06161449,0.07713762,0.70776165,0.09015117,0.99490374,0.47287024,-0.13029894,990,2017,0.13392376,2015,-0.00526440,1846681.59967985,194.67405694,6.93522765,0.00492846,0.00000000,0.00000000,0.18323466,0.00000000,0.09988031,0.00000000,0.18292735,0.00000000,0.13309732,0.00000000,0.28295288,0.00000000,0.11623683,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2013-04-01,2013-04-01,2018-03-29,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00185696,0.00836909,0.00189800,0.00840379,50446.00110133,39500.00000000,10946.00110133,0.27711395,0.05703929,0.07869981,0.67558076,0.08774065,0.93871037,0.39879777,-0.14302811,732,2017,0.18278986,2015,-0.06356105,1247239.97642871,132.39544050,4.76637584,0.00335178,0.00000000,0.00000000,0.23319453,0.00000000,0.01660253,0.00000000,0.21631748,0.00000000,0.18299877,0.00000000,0.21617351,0.00000000,0.13281518,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2013-04-01,2013-04-01,2018-03-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00718461,0.01584862,0.00384622,0.00879721,49238.30259076,39500.00000000,9738.30259076,0.24653931,0.06423299,0.07085084,0.64229434,0.10552181,0.89075360,0.36776753,-0.17465651,659,2017,0.20936710,2015,-0.04169872,45924.31272513,4.30810517,0.16803980,0.00010907,0.24827427,0.24355870,0.24919901,0.24720564,0.24881039,0.24660582,,,,,,,0.24652981,0.24120279
SPY60/AGG40,sens,sens_2013-04-01,2013-04-01,2018-03-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00505680,0.01778871,0.00360834,0.01182141,50522.83516723,39500.00000000,11022.83516723,0.27905912,0.08281680,0.07919323,1.12792256,0.07283653,1.59146891,1.14658315,-0.07222922,314,2017,0.13761775,2018,-0.01168731,43072.93063323,3.64678272,0.14809100,0.00009232,0.39826625,0.39266418,,,,,,,,,,,0.59667535,0.58817859
SPY benchmark,sens,sens_2013-04-01,2013-04-01,2018-03-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00292334,0.00998859,0.00292458,0.00998977,57845.32739533,39500.00000000,18345.32739533,0.46443867,0.12902672,0.12329569,1.04011310,0.12399195,1.45918585,0.98176990,-0.13142256,334,2017,0.21311685,2018,-0.01050119,39341.99112748,2.75393938,0.12429642,0.00006972,,,,,,,,,,,,,0.99707542,0.99001023
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2013-10-01,2013-10-01,2018-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00212199,0.00918935,0.00218622,0.00927227,49077.52727706,40000.00000000,9077.52727706,0.22693818,0.06102204,0.06629161,0.71325435,0.08861852,1.00843362,0.46901029,-0.13010810,987,2017,0.13391632,2015,-0.00509022,2057134.70619781,222.22859858,7.47574855,0.00555571,0.00000000,0.00000000,0.18022035,0.00000000,0.08181178,0.00000000,0.19632146,0.00000000,0.16353908,0.00000000,0.26197899,0.00000000,0.11394212,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2013-10-01,2013-10-01,2018-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00198902,0.01115991,0.00202661,0.01126631,50122.89235397,40000.00000000,10122.89235397,0.25307231,0.05859509,0.07316213,0.71951430,0.08412215,1.00928154,0.40990151,-0.14294920,732,2017,0.18279452,2015,-0.06349935,1075772.05057272,114.98194473,3.95789213,0.00287455,0.00000000,0.00000000,0.22935305,0.00000000,0.00000000,0.00000000,0.21264756,0.00000000,0.17988576,0.00000000,0.26185796,0.00000000,0.11422906,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2013-10-01,2013-10-01,2018-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00731025,0.01942388,0.00411943,0.01037578,48001.03806195,40000.00000000,8001.03806195,0.20002595,0.05419489,0.05907078,0.56715967,0.10238070,0.78431871,0.30992050,-0.17486707,659,2017,0.20956578,2015,-0.04123930,46790.55619462,4.37051784,0.17095682,0.00010926,0.24807925,0.24344695,0.24932885,0.24772472,0.24889388,0.24555721,,,,,,,0.24638586,0.23962422
SPY60/AGG40,sens,sens_2013-10-01,2013-10-01,2018-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00568846,0.01712922,0.00418717,0.01201529,52151.37926082,40000.00000000,12151.37926082,0.30378448,0.08670250,0.08611822,1.20275244,0.07130283,1.70709590,1.19913827,-0.07230401,314,2017,0.13741263,2015,0.00788976,42884.11510462,3.64799829,0.14754313,0.00009120,0.39819411,0.39488463,,,,,,,,,,,0.59611586,0.58798471
SPY benchmark,sens,sens_2013-10-01,2013-10-01,2018-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00416136,0.01327751,0.00416259,0.01331204,60729.64441846,40000.00000000,20729.64441846,0.51824111,0.13336401,0.13617078,1.08604789,0.12226991,1.52972450,1.01714742,-0.13111571,334,2017,0.21292639,2015,0.00932507,39754.85199471,2.78283964,0.12674709,0.00006957,,,,,,,,,,,,,0.99583741,0.98668796
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2014-04-01,2014-04-01,2019-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00184835,0.01059353,0.00191329,0.01067641,49170.50848514,40000.00000000,9170.50848514,0.22926271,0.05192182,0.06693201,0.63020909,0.08636759,0.88610985,0.39911234,-0.13009324,987,2017,0.13389892,2014,-0.02400307,2127054.95811785,232.38871248,7.85266275,0.00580972,0.00000000,0.00000000,0.19657298,0.00000000,0.04913012,0.00000000,0.22894020,0.00000000,0.14723018,0.00000000,0.26187606,0.00000000,0.11433716,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2014-04-01,2014-04-01,2019-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00198986,0.00761670,0.00202880,0.00761821,51328.25379075,40000.00000000,11328.25379075,0.28320634,0.06237427,0.08094708,0.76085933,0.08432440,1.06949742,0.43584798,-0.14311015,732,2017,0.18284360,2015,-0.06357351,1185624.03246030,127.47514918,4.31547361,0.00318688,0.00000000,0.00000000,0.22934654,0.00000000,0.00000000,0.00000000,0.24519667,0.00000000,0.14720179,0.00000000,0.24573430,0.00000000,0.13049192,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2014-04-01,2014-04-01,2019-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00669608,0.02768178,0.00368063,0.01298748,47168.32861811,40000.00000000,7168.32861811,0.17920822,0.04581100,0.05339867,0.47732718,0.10570455,0.66071354,0.26176411,-0.17500871,659,2017,0.20908712,2018,-0.08565401,47467.99167320,4.44753931,0.17572571,0.00011119,0.24848649,0.24220849,0.24917872,0.24699344,0.24895967,0.24605872,,,,,,,0.24667711,0.23701252
SPY60/AGG40,sens,sens_2014-04-01,2014-04-01,2019-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00568870,0.01972169,0.00433218,0.01536912,50421.89835195,40000.00000000,10421.89835195,0.26054746,0.07304245,0.07512888,0.95663642,0.07690309,1.34643973,0.64195159,-0.11378187,179,2017,0.13718070,2018,-0.02739087,46746.87767571,3.94677066,0.16441305,0.00009867,0.39817859,0.39446764,,,,,,,,,,,0.59613107,0.58463088
SPY benchmark,sens,sens_2014-04-01,2014-04-01,2019-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00389703,0.00975538,0.00389829,0.00975611,56127.26854792,40000.00000000,16127.26854792,0.40318171,0.10560997,0.11023679,0.82655890,0.13225880,1.15570908,0.54445445,-0.19397393,,2017,0.21297017,2018,-0.04800195,39997.32339538,2.79981264,0.13153552,0.00007000,,,,,,,,,,,,,0.99610171,0.99024389
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2014-10-01,2014-10-01,2019-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00212677,0.00971670,0.00218840,0.00979909,49819.17123394,40000.00000000,9819.17123394,0.24547928,0.06429031,0.07118817,0.78108478,0.08446654,1.11078141,0.67312178,-0.09551067,112,2017,0.13392563,2015,-0.00503909,2106358.95831092,227.17944395,7.46862820,0.00567949,0.00000000,0.00000000,0.18019537,0.00000000,0.03274523,0.00000000,0.24525921,0.00000000,0.17997673,0.00000000,0.26181425,0.00000000,0.09782081,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2014-10-01,2014-10-01,2019-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00219324,0.01006897,0.00223392,0.01015134,51580.74680838,40000.00000000,11580.74680838,0.28951867,0.07040469,0.08253143,0.88292691,0.08088747,1.25364008,0.62912736,-0.11190848,553,2017,0.18273672,2015,-0.06322111,1303138.73280101,137.19025901,4.56603509,0.00342976,0.00000000,0.00000000,0.19657343,0.00000000,0.00000000,0.00000000,0.26147772,0.00000000,0.19610264,0.00000000,0.24561933,0.00000000,0.09799296,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2014-10-01,2014-10-01,2019-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00768935,0.01858996,0.00463106,0.01194617,46732.71690359,40000.00000000,6732.71690359,0.16831792,0.04618303,0.05036999,0.47464618,0.10744539,0.65443018,0.26407366,-0.17488693,659,2017,0.20893187,2018,-0.08591135,47510.89283614,4.47809128,0.17317258,0.00011195,0.24819431,0.24287882,0.24929149,0.24722882,0.24914629,0.24711220,,,,,,,0.24567664,0.23805383
SPY60/AGG40,sens,sens_2014-10-01,2014-10-01,2019-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00619794,0.01932317,0.00450476,0.01379688,50898.03116345,40000.00000000,10898.03116345,0.27245078,0.07495954,0.07817907,0.95900285,0.07872600,1.35088552,0.66166872,-0.11328863,179,2019,0.14591481,2018,-0.02705144,47735.93732318,4.05713695,0.16685149,0.00010143,0.39816632,0.39447250,,,,,,,,,,,0.59563407,0.58620312
