label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.EEM.avg,exposure.EEM.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.SHY.avg,exposure.SHY.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00227244,0.01197090,0.00234862,0.01205479,40647.65150367,40000.00000000,647.65150367,0.01619129,0.01516427,0.00517322,0.19965539,0.10119239,0.27648804,0.07503213,-0.20210364,,2020,0.14675801,2022,-0.12086464,2256051.62548771,240.68987511,8.78160159,0.00601725,0.00000000,0.00000000,0.09824870,0.00000000,0.06551004,0.00000000,0.06533721,0.00000000,0.19619694,0.00000000,0.42562129,0.00000000,0.14673720,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00361040,0.01731009,0.00365683,0.01741768,47543.46477398,40000.00000000,7543.46477398,0.18858662,0.06137858,0.05583074,0.64614421,0.10016138,0.89666106,0.37904332,-0.16193024,1335,2020,0.19104184,2022,-0.04055515,1372029.22377051,145.80372221,4.99407272,0.00364509,0.00000000,0.00000000,0.06546501,0.00000000,0.03274537,0.00000000,0.06528355,0.00000000,0.16348962,0.00000000,0.39290439,0.00000000,0.27645522,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01221578,0.02760406,0.00798859,0.01928769,47111.90521714,40000.00000000,7111.90521714,0.17779763,0.04811885,0.05287237,0.39035753,0.14939296,0.53398097,0.19112550,-0.25176572,202,2023,0.14162835,2022,-0.16237865,48147.89346663,4.48266692,0.17783868,0.00011207,0.24794961,0.24119013,0.24904193,0.24682421,0.24856835,0.24566151,,,,,,,0.24222234,0.23071231
SPY60/AGG40,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00986255,0.02788896,0.00779473,0.02106979,52509.06164741,40000.00000000,12509.06164741,0.31272654,0.08248210,0.08816161,0.67310718,0.13073944,0.93076392,0.38498343,-0.21424843,152,2023,0.17160538,2022,-0.15904588,45276.59834925,3.86019059,0.15857379,0.00009650,0.39775636,0.39088242,,,,,,,,,,,0.59237943,0.57893021
SPY benchmark,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00727444,0.01837760,0.00727567,0.01837842,64098.60236288,40000.00000000,24098.60236288,0.60246506,0.14320158,0.15373261,0.74743375,0.20874618,1.04471353,0.42536576,-0.33665516,173,2021,0.28286123,2022,-0.18106724,39528.67319861,2.76700712,0.12301764,0.00006918,,,,,,,,,,,,,0.99272433,0.98162158
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00315805,0.02322278,0.00323208,0.02330472,39723.84837707,40000.00000000,-276.15162293,-0.00690379,-0.00029118,-0.00223483,0.04465481,0.09532212,0.06084683,-0.00144060,-0.20212423,,2023,0.05702533,2022,-0.12088197,2193491.07659868,228.02890547,8.97510483,0.00570072,0.00000000,0.00000000,0.09823624,0.00000000,0.08179049,0.00000000,0.04906156,0.00000000,0.16354273,0.00000000,0.44175173,0.00000000,0.16238517,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00426345,0.02445349,0.00431063,0.02448763,46642.03877872,40000.00000000,6642.03877872,0.16605097,0.04953339,0.04972089,0.52744000,0.10169214,0.72390144,0.30736520,-0.16115486,1335,2024,0.11125163,2022,-0.04056926,1444673.38043253,148.65350973,5.44228972,0.00371634,0.00000000,0.00000000,0.08183313,0.00000000,0.06549672,0.00000000,0.00000000,0.00000000,0.14712000,0.00000000,0.40915372,0.00000000,0.29208579,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01312572,0.03438583,0.00860016,0.02258520,51285.17167709,40000.00000000,11285.17167709,0.28212929,0.07368122,0.08062946,0.64383992,0.12226556,0.93802147,0.29808364,-0.24718304,981,2023,0.14166138,2022,-0.16074464,48779.92176369,4.51549803,0.17847711,0.00011289,0.24758741,0.24203279,0.24902343,0.24677906,0.24859480,0.24614766,,,,,,,0.24166673,0.22741480
SPY60/AGG40,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01097165,0.02906373,0.00887860,0.02262525,53010.56847801,40000.00000000,13010.56847801,0.32526421,0.08817886,0.09144864,0.82053760,0.11068371,1.18616968,0.42688929,-0.20656142,767,2023,0.16971169,2022,-0.15846502,46413.13418285,3.93838895,0.16266755,0.00009846,0.39773029,0.39190373,,,,,,,,,,,0.59129641,0.57737475
SPY benchmark,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00821265,0.02579172,0.00821385,0.02579267,64485.81743768,40000.00000000,24485.81743768,0.61214544,0.15825162,0.15604504,0.93254437,0.17415177,1.35268846,0.64639103,-0.24482335,709,2021,0.28090630,2022,-0.18316873,39974.71195154,2.79822984,0.12245502,0.00006996,,,,,,,,,,,,,0.99178615,0.97420733
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00330219,0.02416464,0.00337138,0.02427098,45174.67455964,40000.00000000,5174.67455964,0.12936686,0.01722847,0.03932532,0.23259759,0.09174629,0.32411198,0.08559192,-0.20128617,1621,2025,0.13400657,2022,-0.12078760,1951708.81744151,200.54039602,8.09946784,0.00501351,0.00000000,0.00000000,0.13104115,0.00000000,0.06543799,0.00000000,0.04908963,0.00000000,0.16347059,0.00000000,0.42538667,0.00000000,0.16220258,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00403359,0.02811864,0.00407459,0.02822493,51891.52980884,40000.00000000,11891.52980884,0.29728825,0.06001946,0.08442448,0.64956199,0.09727972,0.91458678,0.37066530,-0.16192359,1335,2025,0.15784424,2022,-0.04046620,1153544.10879502,118.30426630,4.42952455,0.00295761,0.00000000,0.00000000,0.14740279,0.00000000,0.06548844,0.00000000,0.00000000,0.00000000,0.13075645,0.00000000,0.40895761,0.00000000,0.24332012,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2021-01-04,2021-01-04,2026-01-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01410007,0.03987204,0.00994362,0.03072112,52992.89618223,40000.00000000,12992.89618223,0.32482240,0.06508388,0.09129019,0.58702856,0.11994954,0.85389074,0.26219424,-0.24822773,919,2025,0.21646466,2022,-0.16133442,43114.67035678,4.07599829,0.16133351,0.00010190,0.24788884,0.24084578,0.24918981,0.24665693,0.24862062,0.24543706,,,,,,,0.24019882,0.21927888
SPY60/AGG40,sens,sens_2021-01-04,2021-01-04,2026-01-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01096804,0.03032946,0.00907862,0.02531786,53815.77611475,40000.00000000,13815.77611475,0.34539440,0.08252479,0.09633340,0.78970122,0.10808691,1.14512544,0.39946080,-0.20659047,766,2023,0.17086887,2022,-0.15808312,43450.57980436,3.70793147,0.15371600,0.00009270,0.39790823,0.39339721,,,,,,,,,,,0.59112211,0.57468214
SPY benchmark,sens,sens_2021-01-04,2021-01-04,2026-01-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00949653,0.03041091,0.00949777,0.03044485,64333.39602357,40000.00000000,24333.39602357,0.60833490,0.14397790,0.15517280,0.88099039,0.16937800,1.28001830,0.59534032,-0.24184134,709,2021,0.29776361,2022,-0.18015495,39631.06851642,2.77417480,0.12464179,0.00006935,,,,,,,,,,,,,0.99050223,0.96955515
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00353385,0.03834302,0.00360050,0.03844788,46091.99172427,40000.00000000,6091.99172427,0.15229979,0.01339765,0.04591443,0.17062076,0.12215626,0.23252658,0.06676674,-0.20066354,1621,2025,0.13391413,2022,-0.12076327,1810140.30816912,183.99852616,7.43051511,0.00459996,0.00000000,0.00000000,0.19654837,0.00000000,0.06544523,0.00000000,0.04906016,0.00000000,0.13070427,0.00000000,0.39257117,0.00000000,0.16207031,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00433156,0.02673849,0.00436533,0.02673980,58805.57817113,40000.00000000,18805.57817113,0.47013945,0.08563598,0.12565120,0.70431927,0.12887372,0.99681408,0.61958096,-0.13821596,1113,2026,0.20604859,2022,-0.04049917,930031.59237752,94.08292391,3.43462509,0.00235207,0.00000000,0.00000000,0.21298056,0.00000000,0.06543962,0.00000000,0.00000000,0.00000000,0.11417463,0.00000000,0.35981392,0.00000000,0.24322595,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2021-07-06,2021-07-06,2026-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01593139,0.04081091,0.01127262,0.03371115,55600.29368757,40000.00000000,15600.29368757,0.39000734,0.06954906,0.10719075,0.60427262,0.12443021,0.88299707,0.28176987,-0.24682930,980,2025,0.21563783,2022,-0.15876874,46202.75912239,4.37500489,0.16923975,0.00010938,0.24776824,0.24189977,0.24900888,0.24677234,0.24838311,0.24522244,,,,,,,0.23890646,0.21628885
SPY60/AGG40,sens,sens_2021-07-06,2021-07-06,2026-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01229649,0.03782481,0.01040825,0.03277638,54039.70397190,40000.00000000,14039.70397190,0.35099260,0.07391471,0.09784214,0.71413334,0.10840646,1.03469274,0.35691905,-0.20709096,767,2023,0.16989866,2022,-0.15828781,43937.69966761,3.73949684,0.15658082,0.00009349,0.39806049,0.39237134,,,,,,,,,,,0.58964139,0.56722362
SPY benchmark,sens,sens_2021-07-06,2021-07-06,2026-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00910463,0.03059232,0.00910591,0.03059363,64552.97874649,40000.00000000,24552.97874649,0.61382447,0.12809162,0.15654165,0.79552364,0.17018478,1.15423208,0.52709183,-0.24301576,709,2023,0.25758100,2022,-0.18012880,39530.83900651,2.76715873,0.12694097,0.00006918,,,,,,,,,,,,,0.99089409,0.96940637
