label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY top1 12M fb IEF,fit,fit,2008-07-01,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,IEF,0.00121356,0.00480500,0.00122005,0.00480711,185730.80362917,96500.00000000,89230.80362917,0.92467154,0.08688421,0.07765244,0.60782488,0.15774000,0.83765294,0.25756384,-0.33733078,323,2013,0.31878101,2022,-0.17895843,2338788.26317648,198.11227629,0.87104018,0.00205298,,,0.17786658,0.00000000,0.82091337,0.00000000
SPY60/IEF40,fit,fit,2008-07-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00230592,0.00995958,0.00163738,0.00806153,178315.75452863,96500.00000000,81815.75452863,0.84783165,0.07149417,0.07301141,0.66007345,0.11465702,0.92970965,0.24847455,-0.28773237,586,2019,0.21420421,2022,-0.16833995,306433.16176132,26.23567365,0.11922660,0.00027187,,,0.39915776,0.39501829,0.59853517,0.59193847
SPY benchmark,fit,fit,2008-07-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00126659,0.00737715,0.00126716,0.00737881,248181.16385159,96500.00000000,151681.16385159,1.57182553,0.09631886,0.11017208,0.54772181,0.20730384,0.76859979,0.20422155,-0.47163908,861,2013,0.31884220,2008,-0.28800229,96483.37162481,6.75383601,0.03056705,0.00006999,,,,,0.99873284,0.99262119
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00874667,0.02127131,0.00876741,0.02127131,45557.22711661,31500.00000000,14057.22711661,0.44626118,0.15135233,0.15900812,1.36587846,0.10804188,1.99356338,1.38106421,-0.10959109,202,2024,0.18910934,2023,0.09960898,490309.15290281,41.71859816,2.62267527,0.00132440,0.29446822,0.00000000,0.00000000,0.00000000,0.69676437,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00807814,0.03019483,0.00809895,0.03027640,45533.18369714,31500.00000000,14033.18369714,0.44549790,0.14756320,0.15877289,1.23341628,0.11785313,1.80704012,1.37125197,-0.10761203,200,2024,0.20460267,2023,0.05954614,487360.56324470,41.45932698,2.63084506,0.00131617,,,0.29465236,0.00000000,0.69724869,0.00000000
ROT SPY top1 1-3-6-12U fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,best(BIL+IEF),0.00896776,0.03342168,0.00897892,0.03350301,49934.54226348,31500.00000000,18434.54226348,0.58522356,0.19376315,0.20025392,1.52075713,0.12202547,2.23939711,1.93311481,-0.10023365,125,2024,0.24456214,2026,0.12280045,208762.80935247,17.61610634,1.04294461,0.00055924,0.06807624,0.00000000,0.00000000,0.00000000,0.92294484,0.00000000
ROT SPY top1 1-3-6-12U fb IEF,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,IEF,0.00963292,0.02406787,0.00964406,0.02406887,51451.56829178,31500.00000000,19951.56829178,0.63338312,0.21495263,0.21386928,1.62655616,0.12521346,2.41354212,2.15613476,-0.09969350,111,2024,0.24433179,2026,0.12379779,214313.26346566,18.08969286,1.03626342,0.00057428,,,0.06797327,0.00000000,0.92238267,0.00000000
ROT SPY top1 13612W can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,best(BIL+IEF),0.01062489,0.03342168,0.01066055,0.03350301,36949.09039989,31500.00000000,5449.09039989,0.17298700,0.06843664,0.06747993,0.70398822,0.10193727,0.97475557,0.54810774,-0.12485983,336,2024,0.09343182,2026,0.00282789,790427.56042900,67.35736964,4.69894945,0.00213833,0.34025087,0.00000000,0.04540790,0.00000000,0.60368068,0.00000000
ROT SPY top1 13612W can TIP/1 fb IEF,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00696217,0.02162297,0.00699792,0.02162297,36664.19949795,31500.00000000,5164.19949795,0.16394284,0.07001874,0.06416331,0.65958109,0.11282513,0.92780152,0.59808844,-0.11707088,328,2024,0.12088740,2026,-0.01819141,802156.90749492,68.30819706,4.72034576,0.00216851,,,0.38538251,0.00000000,0.60761957,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00969737,0.03342168,0.00971605,0.03350301,41771.07273893,31500.00000000,10271.07273893,0.32606580,0.12386639,0.12065930,1.07849147,0.11502115,1.53701072,1.23343469,-0.10042396,175,2024,0.24470911,2026,0.01974821,409876.64798359,34.80570313,2.22162982,0.00110494,0.11338988,0.00000000,0.04541880,0.00000000,0.83147526,0.00000000
ROT SPY top1 13612W fb IEF,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00908321,0.02618660,0.00910193,0.02626897,42947.21443206,31500.00000000,11447.21443206,0.36340363,0.14509472,0.13286432,1.19390350,0.12017448,1.72182878,1.44481606,-0.10042435,175,2024,0.24468195,2026,0.01590956,425234.36350681,36.09221427,2.21801122,0.00114578,,,0.15863419,0.00000000,0.83226388,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00937863,0.02515565,0.00938998,0.02515662,46140.59622644,31500.00000000,14640.59622644,0.46478083,0.14948112,0.16468498,1.12717118,0.13196484,1.67850506,0.80515535,-0.18565500,127,2024,0.24084200,2023,0.01524450,196128.99603576,16.70095310,1.06378809,0.00053019,0.29440214,0.00000000,0.00000000,0.00000000,0.69620789,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00759367,0.02266317,0.00760507,0.02266317,45927.35318509,31500.00000000,14427.35318509,0.45801121,0.14554921,0.16261664,1.03832242,0.14113994,1.54982953,0.77803332,-0.18707324,127,2024,0.21578440,2023,0.02178178,193964.55872886,16.50424511,1.05994981,0.00052394,,,0.29446805,0.00000000,0.69792688,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00956619,0.02417618,0.00956995,0.02417719,49833.91797198,31500.00000000,18333.91797198,0.58202914,0.19554623,0.19933912,1.33628546,0.14191308,2.00422245,1.04701164,-0.18676605,127,2024,0.24337431,2026,0.12424260,54415.85370292,4.49819254,0.27151776,0.00014280,0.09046542,0.00000000,0.00000000,0.00000000,0.89996463,0.00000000
ROT SPY top1 12M fb IEF,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,IEF,0.00803308,0.02937441,0.00803684,0.02945628,50449.84923606,31500.00000000,18949.84923606,0.60158252,0.20483502,0.20491561,1.36016474,0.14552706,2.04693104,1.09294322,-0.18741597,127,2024,0.24486797,2026,0.12479686,55246.62516181,4.56840066,0.27153292,0.00014503,,,0.09053324,0.00000000,0.90142992,0.00000000
SPY60/IEF40,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.01319622,0.03412316,0.01142414,0.03113101,42873.51448593,31500.00000000,11373.51448593,0.36106395,0.13648648,0.13210756,1.41738012,0.09387539,2.13720107,1.28355614,-0.10633464,188,2023,0.16005231,2026,0.06830658,34115.41185434,2.89757406,0.18429769,0.00009199,,,0.39803187,0.39246603,0.58876996,0.56886899
SPY benchmark,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.01118127,0.02889993,0.01118276,0.02890110,51462.51865568,31500.00000000,19962.51865568,0.63373075,0.22151929,0.21396638,1.42521974,0.14894780,2.14327329,1.18927495,-0.18626415,127,2023,0.26134206,2026,0.12377263,31218.24766906,2.18527734,0.14948196,0.00006937,,,,,0.98881724,0.97109890
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2008-07-01,2008-07-01,2013-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00186520,0.00480500,0.00188321,0.00480711,53320.34595655,40000.00000000,13320.34595655,0.33300865,0.08918235,0.09339528,0.65084127,0.14842094,0.91465013,0.44759549,-0.19924765,690,2013,0.15168587,2011,-0.00697273,704909.60062185,59.89336388,2.46580223,0.00149733,0.04914393,0.00000000,0.26159526,0.00000000,0.68737760,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2008-07-01,2008-07-01,2013-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00195574,0.00480500,0.00197375,0.00480711,52180.00491182,40000.00000000,12180.00491182,0.30450012,0.08548583,0.08631970,0.62463713,0.14943759,0.87697661,0.42944953,-0.19905909,690,2008,0.14636467,2011,-0.00687527,708398.31466133,60.18380166,2.46690887,0.00150460,,,0.31071770,0.00000000,0.68730856,0.00000000
ROT SPY top1 1-3-6-12U fb best(BIL+IEF),sens,sens_2008-07-01,2008-07-01,2013-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,best(BIL+IEF),0.00189591,0.00480500,0.00191253,0.00480711,52893.72973723,40000.00000000,12893.72973723,0.32234324,0.08740564,0.09076494,0.63477456,0.14996548,0.89020056,0.43867838,-0.19924765,690,2008,0.14636467,2011,-0.00697273,600507.38291030,50.98697165,2.10101018,0.00127467,0.01637418,0.00000000,0.26159526,0.00000000,0.72011803,0.00000000
ROT SPY top1 1-3-6-12U fb IEF,sens,sens_2008-07-01,2008-07-01,2013-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,IEF,0.00197103,0.00480500,0.00198765,0.00480711,53100.69917919,40000.00000000,13100.69917919,0.32751748,0.08931536,0.09204350,0.64444695,0.15058748,0.90395138,0.44868766,-0.19905909,690,2008,0.14636467,2011,-0.00687527,603402.05101841,51.23008712,2.10092485,0.00128075,,,0.27796747,0.00000000,0.72004489,0.00000000
ROT SPY top1 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2008-07-01,2008-07-01,2013-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,best(BIL+IEF),0.00179043,0.00487517,0.00182144,0.00497257,55404.33169964,40000.00000000,15404.33169964,0.38510829,0.10570092,0.10596846,0.82145769,0.13332695,1.20669610,0.68096107,-0.15522315,664,2009,0.23606394,2010,-0.04340818,1289591.52771874,111.22778796,4.31292075,0.00278069,0.14727936,0.00000000,0.26173573,0.00000000,0.58916347,0.00000000
ROT SPY top1 13612W can TIP/1 fb IEF,sens,sens_2008-07-01,2008-07-01,2013-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00161317,0.00480500,0.00163943,0.00480711,56227.26059731,40000.00000000,16227.26059731,0.40568151,0.11979754,0.11081238,0.89743693,0.13668703,1.31995985,0.76056673,-0.15751089,664,2009,0.23615899,2010,-0.03159135,1239627.29443253,105.42874328,3.98075116,0.00263572,,,0.40902676,0.00000000,0.58933381,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2008-07-01,2008-07-01,2013-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00150671,0.00487517,0.00152374,0.00497257,62903.35001613,40000.00000000,22903.35001613,0.57258375,0.14714434,0.14784653,1.05920356,0.13892931,1.55361211,1.13374423,-0.12978619,264,2009,0.23627436,2008,0.07047292,667748.74250086,57.39985507,2.01759724,0.00143500,0.03266924,0.00000000,0.24535834,0.00000000,0.72044867,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2008-07-01,2008-07-01,2013-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00166777,0.00480500,0.00168165,0.00480711,64589.95888664,40000.00000000,24589.95888664,0.61474897,0.16296385,0.15662785,1.14566915,0.14063015,1.68597837,1.25633863,-0.12971332,264,2009,0.23636946,2010,0.08028148,642288.63431405,54.53810730,1.87519689,0.00136345,,,0.27804122,0.00000000,0.72027714,0.00000000
